RowID,ProductID,ProductName,Category,Price_SAR,Unit,City,BuyerName,StoreType,QuantityOrdered,OrderDate,revenue
798,P3176,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Tabuk,Tabuk_Retail Shop_138,Retail Shop,43,6/23/2025,3225
799,P5312,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Medina,Medina_Cafe_100,Cafe,49,6/8/2025,5880
800,P2695,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Riyadh,Riyadh_Cafe_217,Cafe,31,2/12/2026,1069.5
801,P3920,V60 Dripper Set,Drip Tools,110,Set,Medina,Medina_Retail Shop_60,Retail Shop,6,12/18/2025,660
802,P7906,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Riyadh,Riyadh_Mall_182,Mall,35,2/4/2026,2625
803,P8238,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Jeddah,Jeddah_Mall_120,Mall,38,12/31/2025,1311
804,P3049,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Qassim,Qassim_Retail Shop_33,Retail Shop,52,10/27/2025,3380
805,P5422,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Jeddah,Jeddah_Cafe_81,Cafe,61,11/8/2025,2104.5
806,P5111,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Medina,Medina_Retail Shop_117,Retail Shop,9,6/21/2025,342
807,P7148,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Qassim,Qassim_Cafe_41,Cafe,40,10/20/2025,1380
808,P5478,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Abha,Abha_Mall_104,Mall,90,2/15/2025,5850
809,P9168,Espresso Tamper 58mm,Espresso Tools,95,Piece,Tabuk,Tabuk_Mall_1,Mall,36,1/19/2026,3420
810,P5719,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Tabuk,Tabuk_Retail Shop_123,Retail Shop,65,8/10/2025,7800
811,P5057,Coffee Scale Digital,Accessories,150,Piece,Medina,Medina_Cafe_290,Cafe,17,3/23/2025,2550
812,P6735,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Qassim,Qassim_Cafe_189,Cafe,33,6/16/2025,2145
813,P9535,Gooseneck Kettle 1L,Drip Tools,180,Piece,Tabuk,Tabuk_Cafe_97,Cafe,87,7/13/2025,15660
814,P2697,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Retail Shop_108,Retail Shop,89,11/26/2025,4005
815,P5468,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Qassim,Qassim_Retail Shop_13,Retail Shop,33,1/2/2026,3960
816,P5569,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Mecca,Mecca_Cafe_229,Cafe,41,7/24/2025,2665
817,P3108,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Abha,Abha_Retail Shop_109,Retail Shop,56,12/3/2025,1932
818,P9756,Coffee Scale Digital,Accessories,150,Piece,Riyadh,Riyadh_Retail Shop_126,Retail Shop,30,10/15/2025,4500
819,P3270,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Khobar,Khobar_Mall_55,Mall,29,8/14/2025,1000.5
820,P4953,Gooseneck Kettle 1L,Drip Tools,180,Piece,Abha,Abha_Retail Shop_300,Retail Shop,85,5/4/2025,15300
821,P5442,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Abha,Abha_Retail Shop_240,Retail Shop,93,3/3/2025,4185
822,P7467,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Mall_236,Mall,65,1/29/2026,2470
823,P1847,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Dammam,Dammam_Mall_143,Mall,19,1/28/2026,855
824,P7126,V60 Dripper Set,Drip Tools,110,Set,Riyadh,Riyadh_Retail Shop_246,Retail Shop,95,9/17/2025,10450
825,P2045,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Khobar,Khobar_Retail Shop_213,Retail Shop,63,7/12/2025,7560
826,P3448,Espresso Tamper 58mm,Espresso Tools,95,Piece,Riyadh,Riyadh_Mall_71,Mall,18,6/15/2025,1710
827,P8233,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Mall_139,Mall,20,10/15/2025,690
828,P6968,V60 Dripper Set,Drip Tools,110,Set,Tabuk,Tabuk_Retail Shop_222,Retail Shop,81,3/2/2025,8910
829,P7142,Coffee Scale Digital,Accessories,150,Piece,Tabuk,Tabuk_Retail Shop_188,Retail Shop,60,9/5/2025,9000
830,P9290,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Dammam,Dammam_Mall_100,Mall,40,8/17/2025,1380
831,P4364,Espresso Tamper 58mm,Espresso Tools,95,Piece,Riyadh,Riyadh_Cafe_285,Cafe,36,9/4/2025,3420
832,P7256,V60 Dripper Set,Drip Tools,110,Set,Riyadh,Riyadh_Mall_249,Mall,82,6/28/2025,9020
833,P3404,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Cafe_189,Cafe,18,11/11/2025,1170
834,P5330,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Dammam,Dammam_Retail Shop_38,Retail Shop,86,8/4/2025,10320
835,P7747,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Retail Shop_233,Retail Shop,99,11/21/2025,3762
836,P2442,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Khobar,Khobar_Cafe_246,Cafe,9,12/1/2025,310.5
837,P3007,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Medina,Medina_Retail Shop_124,Retail Shop,78,7/27/2025,5070
838,P5225,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Qassim,Qassim_Mall_24,Mall,93,3/5/2025,6975
839,P6909,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Hail,Hail_Mall_15,Mall,42,8/1/2025,3150
840,P3469,Gooseneck Kettle 1L,Drip Tools,180,Piece,Dammam,Dammam_Mall_225,Mall,13,1/7/2026,2340
841,P9813,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Retail Shop_26,Retail Shop,51,7/11/2025,6120
842,P5156,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Retail Shop_202,Retail Shop,32,11/15/2025,2400
843,P7875,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Jeddah,Jeddah_Retail Shop_250,Retail Shop,12,11/7/2025,414
844,P6061,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Dammam,Dammam_Cafe_9,Cafe,53,4/29/2025,2014
845,P8044,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Medina,Medina_Mall_10,Mall,6,10/18/2025,720
846,P8809,Coffee Scale Digital,Accessories,150,Piece,Mecca,Mecca_Retail Shop_6,Retail Shop,30,1/24/2026,4500
847,P3709,Coffee Scale Digital,Accessories,150,Piece,Riyadh,Riyadh_Mall_256,Mall,59,3/7/2025,8850
848,P7751,Espresso Tamper 58mm,Espresso Tools,95,Piece,Khobar,Khobar_Cafe_44,Cafe,29,10/6/2025,2755
849,P6835,Espresso Tamper 58mm,Espresso Tools,95,Piece,Tabuk,Tabuk_Retail Shop_10,Retail Shop,78,1/30/2026,7410
850,P3409,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Khobar,Khobar_Retail Shop_80,Retail Shop,16,4/5/2025,552
851,P5014,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Tabuk,Tabuk_Cafe_78,Cafe,79,8/21/2025,5925
852,P3017,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Abha,Abha_Cafe_115,Cafe,73,1/20/2026,2518.5
853,P9301,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Jeddah,Jeddah_Mall_197,Mall,35,9/19/2025,2275
854,P7778,V60 Dripper Set,Drip Tools,110,Set,Dammam,Dammam_Mall_125,Mall,6,12/17/2025,660
855,P6415,Coffee Scale Digital,Accessories,150,Piece,Hail,Hail_Cafe_95,Cafe,32,1/9/2026,4800
856,P6545,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Qassim,Qassim_Cafe_257,Cafe,54,1/7/2026,6480
857,P4237,Espresso Tamper 58mm,Espresso Tools,95,Piece,Jeddah,Jeddah_Retail Shop_139,Retail Shop,35,6/27/2025,3325
858,P4644,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Qassim,Qassim_Mall_245,Mall,5,11/14/2025,190
859,P1100,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Retail Shop_193,Retail Shop,6,6/16/2025,390
860,P3176,Gooseneck Kettle 1L,Drip Tools,180,Piece,Tabuk,Tabuk_Retail Shop_127,Retail Shop,18,1/13/2026,3240
861,P3843,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Mall_71,Mall,94,8/21/2025,4230
862,P6865,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Khobar,Khobar_Mall_161,Mall,15,8/21/2025,1125
863,P5203,V60 Dripper Set,Drip Tools,110,Set,Khobar,Khobar_Mall_4,Mall,35,6/12/2025,3850
864,P4249,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Dammam,Dammam_Mall_168,Mall,72,1/21/2026,4680
865,P7045,Gooseneck Kettle 1L,Drip Tools,180,Piece,Khobar,Khobar_Retail Shop_38,Retail Shop,86,5/3/2025,15480
866,P2321,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Retail Shop_240,Retail Shop,26,10/22/2025,3120
867,P3428,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Hail,Hail_Mall_180,Mall,79,10/14/2025,3555
868,P1386,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Dammam,Dammam_Mall_113,Mall,72,8/10/2025,3240
869,P3027,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Mall_110,Mall,89,5/4/2025,9790
870,P7416,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Jeddah,Jeddah_Retail Shop_217,Retail Shop,53,3/22/2025,3445
871,P1061,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Riyadh,Riyadh_Retail Shop_206,Retail Shop,52,1/18/2026,3380
872,P9197,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Hail,Hail_Cafe_288,Cafe,84,2/13/2026,6300
873,P5811,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Jeddah,Jeddah_Retail Shop_152,Retail Shop,29,8/1/2025,1305
874,P3349,Gooseneck Kettle 1L,Drip Tools,180,Piece,Jeddah,Jeddah_Mall_176,Mall,16,12/5/2025,2880
875,P8551,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Jeddah,Jeddah_Mall_32,Mall,26,11/20/2025,1170
876,P1783,V60 Dripper Set,Drip Tools,110,Set,Abha,Abha_Mall_181,Mall,54,10/7/2025,5940
877,P6946,Espresso Tamper 58mm,Espresso Tools,95,Piece,Medina,Medina_Mall_155,Mall,65,10/18/2025,6175
878,P4683,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Abha,Abha_Retail Shop_111,Retail Shop,27,7/15/2025,3240
879,P9341,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Tabuk,Tabuk_Cafe_137,Cafe,76,10/17/2025,2622
880,P8418,Gooseneck Kettle 1L,Drip Tools,180,Piece,Dammam,Dammam_Retail Shop_86,Retail Shop,25,8/22/2025,4500
881,P3586,Gooseneck Kettle 1L,Drip Tools,180,Piece,Jeddah,Jeddah_Mall_266,Mall,89,5/28/2025,16020
882,P1233,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Medina,Medina_Mall_204,Mall,77,9/13/2025,9240
883,P4454,V60 Dripper Set,Drip Tools,110,Set,Riyadh,Riyadh_Mall_88,Mall,22,11/10/2025,2420
884,P2305,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Retail Shop_95,Retail Shop,43,5/20/2025,3225
885,P1526,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Tabuk,Tabuk_Mall_283,Mall,22,1/28/2026,836
886,P2151,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Abha,Abha_Retail Shop_152,Retail Shop,70,7/1/2025,2660
887,P8981,Coffee Scale Digital,Accessories,150,Piece,Jeddah,Jeddah_Mall_186,Mall,20,6/14/2025,3000
888,P8924,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Mall_131,Mall,17,2/22/2025,1105
889,P5890,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Mall_116,Mall,80,12/11/2025,7600
890,P8060,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Medina,Medina_Cafe_280,Cafe,57,6/21/2025,2166
891,P4214,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Khobar,Khobar_Mall_202,Mall,96,3/13/2025,11520
892,P8368,Coffee Scale Digital,Accessories,150,Piece,Dammam,Dammam_Cafe_241,Cafe,13,7/17/2025,1950
893,P6162,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Riyadh,Riyadh_Retail Shop_85,Retail Shop,93,3/31/2025,3208.5
894,P2907,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Dammam,Dammam_Cafe_282,Cafe,17,9/25/2025,586.5
895,P9349,Coffee Scale Digital,Accessories,150,Piece,Tabuk,Tabuk_Mall_265,Mall,17,4/7/2025,2550
896,P8543,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Khobar,Khobar_Cafe_43,Cafe,56,6/16/2025,6720
897,P3457,Coffee Scale Digital,Accessories,150,Piece,Dammam,Dammam_Mall_54,Mall,100,11/11/2025,15000
898,P9743,V60 Dripper Set,Drip Tools,110,Set,Qassim,Qassim_Mall_88,Mall,91,4/1/2025,10010
899,P9367,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Medina,Medina_Mall_32,Mall,94,6/13/2025,6110
900,P4400,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Qassim,Qassim_Cafe_3,Cafe,18,5/24/2025,2160
901,P2583,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Dammam,Dammam_Mall_107,Mall,81,2/17/2025,9720
902,P6664,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Hail,Hail_Retail Shop_55,Retail Shop,80,6/7/2025,6000
903,P6899,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Tabuk,Tabuk_Mall_114,Mall,66,4/1/2025,7920
904,P7792,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Jeddah,Jeddah_Mall_182,Mall,90,9/8/2025,4050
905,P4427,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Qassim,Qassim_Retail Shop_17,Retail Shop,97,6/11/2025,6305
906,P1280,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Jeddah,Jeddah_Cafe_44,Cafe,20,1/14/2026,900
907,P6819,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Dammam,Dammam_Retail Shop_95,Retail Shop,17,11/17/2025,765
908,P8204,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Cafe_14,Cafe,21,3/3/2025,798
909,P3191,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Medina,Medina_Mall_257,Mall,67,2/13/2026,4355
910,P1538,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Riyadh,Riyadh_Retail Shop_125,Retail Shop,18,1/28/2026,810
911,P9807,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Mall_59,Mall,99,11/17/2025,11880
912,P3973,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Medina,Medina_Mall_119,Mall,71,3/7/2025,3195
913,P4527,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Riyadh,Riyadh_Cafe_147,Cafe,22,1/8/2026,1650
914,P8812,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Riyadh,Riyadh_Mall_204,Mall,61,8/30/2025,3965
915,P5197,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Dammam,Dammam_Mall_293,Mall,27,6/14/2025,3240
916,P7765,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Dammam,Dammam_Retail Shop_284,Retail Shop,48,6/2/2025,1656
917,P2859,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Mecca,Mecca_Mall_10,Mall,45,7/10/2025,2925
918,P7506,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Dammam,Dammam_Cafe_291,Cafe,61,9/26/2025,2318
919,P2660,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Dammam,Dammam_Mall_46,Mall,54,5/16/2025,1863
920,P3753,V60 Dripper Set,Drip Tools,110,Set,Jeddah,Jeddah_Retail Shop_32,Retail Shop,91,12/21/2025,10010
921,P4569,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Retail Shop_196,Retail Shop,64,10/20/2025,2208
922,P5472,Espresso Tamper 58mm,Espresso Tools,95,Piece,Mecca,Mecca_Cafe_74,Cafe,38,1/17/2026,3610
923,P5555,V60 Dripper Set,Drip Tools,110,Set,Dammam,Dammam_Cafe_7,Cafe,57,4/24/2025,6270
924,P3786,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Dammam,Dammam_Mall_32,Mall,50,5/31/2025,3250
925,P3431,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Medina,Medina_Mall_39,Mall,26,2/5/2026,3120
926,P4438,Espresso Tamper 58mm,Espresso Tools,95,Piece,Khobar,Khobar_Mall_131,Mall,30,3/4/2025,2850
927,P1569,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Retail Shop_147,Retail Shop,55,6/6/2025,6600
928,P3072,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Abha,Abha_Mall_187,Mall,7,10/31/2025,241.5
929,P8947,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Medina,Medina_Cafe_131,Cafe,57,7/26/2025,3705
930,P2085,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Riyadh,Riyadh_Cafe_288,Cafe,66,4/13/2025,7920
931,P2890,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Hail,Hail_Cafe_186,Cafe,32,5/27/2025,2400
932,P8553,V60 Dripper Set,Drip Tools,110,Set,Khobar,Khobar_Retail Shop_51,Retail Shop,5,2/15/2025,550
933,P6713,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Qassim,Qassim_Cafe_251,Cafe,25,9/19/2025,1125
934,P4606,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Cafe_265,Cafe,65,5/14/2025,2242.5
935,P1465,Coffee Scale Digital,Accessories,150,Piece,Tabuk,Tabuk_Mall_199,Mall,12,3/14/2025,1800
936,P1362,Espresso Tamper 58mm,Espresso Tools,95,Piece,Mecca,Mecca_Mall_12,Mall,20,4/13/2025,1900
937,P8083,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Mall_180,Mall,79,9/3/2025,2725.5
938,P4307,Coffee Scale Digital,Accessories,150,Piece,Abha,Abha_Cafe_36,Cafe,56,4/16/2025,8400
939,P1128,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Khobar,Khobar_Mall_71,Mall,70,3/10/2025,2660
940,P7172,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Mall_221,Mall,18,4/1/2025,1350
941,P1272,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Jeddah,Jeddah_Mall_265,Mall,66,1/11/2026,7920
942,P1953,Coffee Scale Digital,Accessories,150,Piece,Tabuk,Tabuk_Mall_56,Mall,97,3/12/2025,14550
943,P6069,Gooseneck Kettle 1L,Drip Tools,180,Piece,Riyadh,Riyadh_Retail Shop_145,Retail Shop,55,4/28/2025,9900
944,P3789,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Khobar,Khobar_Mall_45,Mall,35,2/27/2025,4200
945,P8547,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Dammam,Dammam_Retail Shop_272,Retail Shop,69,4/30/2025,2622
946,P2820,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Abha,Abha_Mall_78,Mall,40,2/7/2026,2600
947,P1169,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Cafe_296,Cafe,38,8/28/2025,1710
948,P1063,Coffee Scale Digital,Accessories,150,Piece,Qassim,Qassim_Cafe_185,Cafe,41,4/4/2025,6150
949,P8856,V60 Dripper Set,Drip Tools,110,Set,Tabuk,Tabuk_Mall_28,Mall,15,2/8/2026,1650
950,P6364,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Retail Shop_8,Retail Shop,25,7/30/2025,950
951,P6793,Coffee Scale Digital,Accessories,150,Piece,Qassim,Qassim_Mall_128,Mall,68,12/3/2025,10200
952,P5210,Coffee Scale Digital,Accessories,150,Piece,Mecca,Mecca_Retail Shop_40,Retail Shop,67,11/12/2025,10050
953,P4780,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Mall_7,Mall,41,9/21/2025,4920
954,P2229,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Mall_49,Mall,15,7/3/2025,517.5
955,P9146,Coffee Scale Digital,Accessories,150,Piece,Qassim,Qassim_Cafe_265,Cafe,69,3/14/2025,10350
956,P1162,Espresso Tamper 58mm,Espresso Tools,95,Piece,Dammam,Dammam_Cafe_147,Cafe,5,10/15/2025,475
957,P6714,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Dammam,Dammam_Retail Shop_164,Retail Shop,16,5/22/2025,720
958,P2743,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Khobar,Khobar_Retail Shop_191,Retail Shop,51,4/13/2025,3825
959,P7620,Espresso Tamper 58mm,Espresso Tools,95,Piece,Mecca,Mecca_Retail Shop_96,Retail Shop,70,10/3/2025,6650
960,P9249,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Qassim,Qassim_Retail Shop_228,Retail Shop,86,8/24/2025,10320
961,P7289,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Qassim,Qassim_Retail Shop_104,Retail Shop,21,1/20/2026,1365
962,P8527,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Khobar,Khobar_Cafe_165,Cafe,99,9/2/2025,7425
963,P5000,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Tabuk,Tabuk_Mall_25,Mall,39,1/12/2026,1755
964,P7697,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Mecca,Mecca_Cafe_25,Cafe,10,1/19/2026,750
965,P7969,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Hail,Hail_Cafe_211,Cafe,44,2/21/2025,1980
966,P4917,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Dammam,Dammam_Retail Shop_198,Retail Shop,23,3/18/2025,1495
967,P8307,V60 Dripper Set,Drip Tools,110,Set,Abha,Abha_Retail Shop_31,Retail Shop,34,2/6/2026,3740
968,P4222,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Jeddah,Jeddah_Cafe_41,Cafe,14,5/26/2025,910
969,P2850,Coffee Scale Digital,Accessories,150,Piece,Qassim,Qassim_Mall_49,Mall,76,9/15/2025,11400
970,P3804,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Dammam,Dammam_Retail Shop_160,Retail Shop,38,12/4/2025,1444
971,P8477,Gooseneck Kettle 1L,Drip Tools,180,Piece,Jeddah,Jeddah_Cafe_27,Cafe,6,9/16/2025,1080
972,P8452,Gooseneck Kettle 1L,Drip Tools,180,Piece,Abha,Abha_Cafe_264,Cafe,37,4/6/2025,6660
973,P5367,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Medina,Medina_Mall_127,Mall,63,7/11/2025,4725
974,P2021,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Khobar,Khobar_Cafe_85,Cafe,49,3/9/2025,1862
975,P7856,Espresso Tamper 58mm,Espresso Tools,95,Piece,Qassim,Qassim_Retail Shop_24,Retail Shop,97,7/19/2025,9215
976,P4099,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Retail Shop_296,Retail Shop,22,4/15/2025,836
977,P5693,Gooseneck Kettle 1L,Drip Tools,180,Piece,Khobar,Khobar_Mall_277,Mall,78,12/31/2025,14040
978,P1989,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Qassim,Qassim_Retail Shop_130,Retail Shop,74,6/15/2025,2812
979,P5874,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Mall_137,Mall,71,9/7/2025,5325
980,P1291,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Abha,Abha_Mall_171,Mall,90,11/28/2025,4050
981,P1199,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Qassim,Qassim_Cafe_259,Cafe,68,1/30/2026,2346
982,P2865,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Riyadh,Riyadh_Mall_83,Mall,65,11/11/2025,2470
983,P7867,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Abha,Abha_Retail Shop_159,Retail Shop,96,3/21/2025,6240
984,P5800,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Khobar,Khobar_Cafe_6,Cafe,21,11/20/2025,1365
985,P8384,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Dammam,Dammam_Cafe_102,Cafe,49,5/18/2025,1862
986,P3249,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Medina,Medina_Mall_112,Mall,25,3/7/2025,3000
987,P7943,Espresso Tamper 58mm,Espresso Tools,95,Piece,Riyadh,Riyadh_Cafe_12,Cafe,78,12/5/2025,7410
988,P1724,V60 Dripper Set,Drip Tools,110,Set,Tabuk,Tabuk_Cafe_214,Cafe,78,12/12/2025,8580
989,P1422,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Mall_186,Mall,31,10/16/2025,2945
990,P7558,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Mecca,Mecca_Retail Shop_45,Retail Shop,95,6/1/2025,4275
991,P2692,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Hail,Hail_Retail Shop_7,Retail Shop,55,9/1/2025,1897.5
992,P2378,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Jeddah,Jeddah_Cafe_135,Cafe,95,8/20/2025,6175
993,P8341,Coffee Scale Digital,Accessories,150,Piece,Abha,Abha_Mall_291,Mall,25,1/25/2026,3750
994,P3322,Espresso Tamper 58mm,Espresso Tools,95,Piece,Mecca,Mecca_Retail Shop_90,Retail Shop,93,12/11/2025,8835
995,P5760,V60 Dripper Set,Drip Tools,110,Set,Abha,Abha_Cafe_4,Cafe,15,4/9/2025,1650
996,P9094,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Mall_248,Mall,63,4/13/2025,5985
